"edad","ultima_vez_navego_internet","tiene_telefono_fijo","tiene_computadora","dias_uso_computadora_semana","usa_computadora_como_herramienta_trabajo","usa_computadora_musica_videos","usa_computadora_juegos","usa_computadora_internet","usa_computadora_estudio","tiene_tv","mira_noticias_tv","mira_deportes_tv","mira_salud_educacion_tv","mira_entretenimiento_tv","tiene_tv_cable","tiene_tv_satelital","tiene_radio","tiene_internet_fijo","usa_internet_contactar_amigos","usa_internet_buscar_info","usa_internet_para_trabajo","tiene_celular","usa_celular_llamadas","usa_celular_sms","usa_celular_musica","usa_celular_videos","usa_celular_juegos","usa_celular_conect_internet","usa_celular_fotos","prepago_postpago","empresa_telco","gasto_mes_telco","so_celular","pago_internet_mes","usa_internet_cel_contactar_amigos","usa_internet_cel_buscar_info","usa_internet_cel_fin_academico","usa_internet_cel_trabajo","usa_internet_cel_ver_noticias","usa_internet_cel_descargar_archivos","usa_internet_cel_jugar","usa_internet_cel_musica_video","usa_internet_cel_rrss","usa_internet_cel_correo_electr","dias_uso_internet_semana","busca_noticias_internet","busca_bienes_servicios_internet","busca_trabajo_internet","busca_serv_salud_internet","busca_ciencia_tecnologia_internet","busca_entretenimiento_internet","busca_turismo_internet","busca_info_educativa_interent","busca_negocios_interent","busca_arte_cultura_internet","realizo_postgrado_internet","trabajo_alguna_vez","nivel_uso_internet_para_trabajo","trabajo_relacionado_tecnologias","realizo_compra_por_internet","realizo_oferta_por_internet","consulta_movimientos_bancarios","realizo_transferencias_bancarias","realizo_pago_servicios_banco","usa_rrss","usa_facebook","usa_twitter","usa_whatsapp","usa_telegram","usa_instagram","usa_youtube","usa_rrss_conocer_gente","usa_rrss_temas_politicos","usa_rrss_noticias","usa_rrss_compartir_contenido","usa_rrss_videos_fotos","usa_rrss_negocios","usa_rrss_seguir_cuentas","cant_dias_usa_rrss","apoyo_causa_social_rrss","pertenece_grupo_o_comunidad","comunidad_videojuegos","comudad_profesional_estudio","comunidad_deportes","comunidad_educacion","comunidad_musica","realizo_llamada_voz_internet","prefiere_medio_para_noticias_nacionales","prefiere_medio_para_noticias_internacionales","prefiere_medio_ciencia_tecnologia","prefiere_medio_para_entretenimiento","prefiere_medio_para_ofertas_laborales","cree_medio_rapido","cree_medio_veridico","cree_medio_serio","cree_medio_claro","cree_medio_imparcial","cree_medio_profundo","cree_medio_participativo","edad_uso_computadora_primera_vez","sexo","nivel_instruccion","estado_civil","primer_idioma","categoria_ocupacional","nivel_instruccion_jefe_hogar","estabilidad_laboral_jefe_hogar","ingreso_mensual_prom_hogar","tiene_agua_potable","tiene_alcantarillado","tiene_energia_electrica","tiene_lavadora","tiene_microondas","tiene_calefon","tiene_tarjeta_credto","tiene_casa_propia","cant_banios","tiene_automovil_reciente","viajo_extranjero_con_familia","cant_personas_convive","departamento","tipo_localidad"
14,1,1,1,7,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,1,100,1,50,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,7,0,0,0,0,0,0,0,1,1,1,5,1,2,5,2,1,1,2,5,2,12,1,2,1,1,6,8,1,2,1,1,1,1,1,1,0,1,2,0,1,3,6,1
23,2,0,1,2,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,2,150,1,80,1,1,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,5,0,1,0,1,0,0,0,1,1,1,5,1,6,5,2,1,2,7,5,2,17,1,6,1,1,6,4,1,2,1,1,1,0,0,1,0,0,1,0,0,5,6,1
15,1,1,1,4,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,3,50,1,30,1,0,0,0,0,1,0,0,1,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,5,0,1,0,0,0,1,0,1,6,6,1,1,6,5,1,2,2,1,5,5,10,0,2,1,1,6,7,1,2,1,1,1,1,1,1,0,1,2,0,0,3,6,1
50,2,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,3,0,0,0,1,1,0,0,0,0,1,0,2,1,250,1,150,1,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,5,1,6,2,2,2,2,2,5,2,40,0,4,2,1,2,6,2,2,1,1,1,1,1,1,0,1,3,1,1,5,6,1
38,1,0,1,4,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,2,150,1,100,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,1,1,4,1,1,1,1,1,1,1,16,0,7,1,1,4,7,1,2,1,1,1,0,1,1,1,0,1,0,0,2,6,1
44,1,0,1,5,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3,100,1,50,1,1,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,5,0,1,0,1,0,0,0,1,1,1,5,1,2,5,2,2,2,7,5,2,29,1,4,2,1,1,4,1,2,1,0,1,1,0,1,0,0,1,0,0,4,6,2
24,2,0,1,5,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,2,150,1,80,1,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,1,1,1,5,1,2,2,2,2,2,2,2,2,17,0,3,1,1,2,3,2,1,1,0,1,0,0,0,0,1,1,0,0,6,6,2
50,1,0,1,7,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,2,200,1,100,1,1,0,1,0,0,0,0,1,0,7,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,7,0,0,0,0,0,0,0,1,5,5,4,1,2,5,2,2,5,5,5,5,45,0,4,2,1,3,4,1,5,1,1,1,0,1,1,1,1,2,1,1,3,6,2
31,1,1,0,3,1,0,0,0,0,1,1,0,0,1,1,0,1,3,0,0,0,1,1,0,0,0,0,1,0,1,2,300,1,150,1,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0,1,1,1,2,6,1,5,5,5,5,5,5,5,25,0,7,2,1,2,7,1,2,1,0,1,1,1,0,0,1,1,0,0,3,6,2
34,1,0,1,3,1,0,0,0,0,1,1,1,0,1,0,0,1,3,0,0,0,1,1,1,1,1,1,1,0,1,2,200,1,120,1,1,1,0,0,1,0,1,1,1,7,1,0,0,0,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,7,1,1,0,1,0,1,0,0,6,6,5,1,2,6,2,1,6,5,1,6,24,1,4,1,1,2,2,1,2,1,1,1,0,0,0,0,1,1,0,0,7,6,2
24,1,1,1,6,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,2,3,185,1,130,1,1,0,0,0,0,1,1,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,7,0,1,1,1,1,1,0,1,1,6,1,6,6,6,1,1,1,6,4,6,12,1,6,1,1,6,4,1,3,1,1,1,0,1,1,0,1,3,0,0,4,3,1
20,1,0,1,6,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,200,1,60,1,1,0,0,1,0,1,0,1,0,7,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,7,0,1,1,0,1,0,1,1,1,1,5,1,1,1,1,2,2,2,2,2,10,1,6,1,1,6,3,1,4,1,1,1,1,0,1,1,1,2,1,0,4,3,1
25,1,1,1,7,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,80,1,35,1,0,1,0,0,1,1,1,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,7,0,0,0,0,0,0,0,0,1,3,5,6,1,1,2,3,1,5,2,3,15,1,6,1,3,6,7,1,3,1,1,1,1,1,1,1,1,2,0,0,8,3,1
38,1,1,0,7,1,0,0,0,0,1,1,0,0,1,1,0,1,3,0,0,0,1,1,0,0,0,0,1,0,2,3,100,1,50,1,0,0,1,0,0,0,0,1,0,3,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,1,2,1,1,6,3,2,1,3,1,7,3,6,28,0,6,1,1,1,3,2,2,1,1,1,0,0,1,1,1,1,0,0,5,3,1
51,1,1,1,7,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,2,1,280,1,70,1,1,0,0,1,1,0,0,0,1,7,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,7,0,0,0,0,0,0,0,1,1,1,5,7,3,2,1,3,2,5,2,3,40,1,7,1,1,3,7,1,2,1,1,1,1,1,1,1,0,3,1,0,2,3,1
38,3,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,1,3,70,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,1,3,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,1,1,5,5,3,1,2,1,1,6,3,3,25,0,3,2,1,5,4,1,2,1,1,1,0,0,1,0,1,2,0,0,2,3,1
52,1,1,1,7,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2,3,30,1,25,1,1,0,0,0,0,0,0,0,1,7,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,7,1,0,0,0,0,0,0,1,1,1,1,6,3,3,1,2,1,5,6,3,42,0,6,2,1,2,5,1,4,1,1,1,1,1,1,1,1,2,0,1,3,3,1
45,2,1,0,7,1,1,0,0,0,1,1,0,1,1,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,1,1,70,2,30,1,1,0,0,0,0,0,0,1,0,7,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,7,0,0,0,0,0,0,0,0,2,1,1,6,3,1,2,1,3,2,5,6,28,0,7,2,1,2,5,2,3,1,1,1,1,1,1,1,1,1,0,0,4,3,1
40,1,1,1,7,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,2,3,250,1,100,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,4,1,5,1,1,5,1,3,7,7,7,5,17,1,8,2,1,1,8,1,3,1,1,1,1,1,1,1,0,2,0,0,5,3,1
66,1,0,1,7,0,0,0,1,1,1,1,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,0,1,0,2,1,100,1,60,1,1,0,0,1,0,0,1,1,0,7,0,0,0,1,1,1,1,1,0,0,0,1,3,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,1,5,5,5,1,3,1,1,1,5,35,1,6,3,1,8,6,4,3,1,1,1,1,1,1,1,0,1,0,1,1,3,1
18,1,1,1,7,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,3,50,1,100,1,1,0,0,0,1,0,0,1,0,7,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,6,6,6,6,6,6,1,1,1,1,1,6,9,1,3,1,1,6,3,1,1,1,1,1,1,1,1,0,1,3,0,0,7,3,2
36,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,140,1,50,1,1,0,1,0,1,0,0,1,0,7,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,7,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,5,20,0,7,2,1,4,7,1,4,1,1,1,0,0,1,0,1,2,1,0,5,3,3
38,1,0,1,7,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,3,150,1,30,1,0,0,1,0,0,0,0,1,1,5,1,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,1,1,5,1,1,1,1,1,1,2,1,2,28,1,7,2,1,2,7,1,3,1,1,1,0,0,1,0,1,1,1,0,4,3,3
20,1,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,1,0,1,1,20,1,20,0,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,1,0,0,0,1,3,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,5,2,1,5,7,1,6,1,1,6,6,2,2,1,1,1,0,0,1,0,0,1,0,0,4,3,3
23,1,0,1,7,0,0,0,0,1,1,0,0,0,1,1,0,1,3,0,0,0,1,1,0,1,0,0,1,0,1,1,150,1,70,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0,1,4,1,5,6,1,4,3,7,1,1,4,6,15,1,6,1,1,6,7,1,2,1,1,1,1,1,1,0,1,2,0,0,6,5,1
30,1,0,1,7,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,0,0,1,1,1,0,0,1,1,0,1,2,200,1,100,1,0,0,0,0,0,1,1,0,0,7,1,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,7,0,0,0,0,0,0,0,1,1,5,1,6,1,5,1,1,1,7,7,6,25,1,6,1,1,1,3,1,2,1,1,1,0,0,0,0,0,1,0,0,3,5,1
30,1,1,1,7,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,2,200,1,100,1,0,1,0,0,0,0,1,0,0,7,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,1,1,1,5,6,1,6,2,7,7,7,7,6,24,0,6,1,1,3,5,1,2,1,1,1,1,0,0,0,1,1,0,0,4,5,1
50,1,1,1,4,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,2,100,1,100,1,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,3,3,3,3,2,3,3,3,3,2,2,2,38,1,6,3,1,4,7,1,2,1,1,1,1,1,1,1,1,2,1,0,7,5,1
17,1,0,1,3,1,1,0,0,0,1,1,1,0,1,1,0,1,3,0,0,0,1,1,1,1,1,1,1,0,1,2,60,1,40,1,1,1,0,0,1,1,1,0,0,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,5,1,0,0,0,0,0,0,1,1,6,6,6,6,6,1,3,4,6,6,6,7,1,2,1,1,6,5,1,2,1,1,1,0,0,1,0,1,1,0,0,4,5,3
40,1,1,1,7,1,0,0,0,0,1,0,0,0,1,1,0,1,3,0,0,0,1,1,1,0,0,0,1,1,2,3,75,1,30,1,0,0,1,0,0,0,0,1,1,7,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,5,5,5,6,2,6,3,3,2,3,1,3,20,0,7,2,1,1,7,1,1,1,1,1,1,0,1,0,0,1,0,0,4,7,1
43,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,3,40,1,40,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,7,1,1,0,1,0,0,0,1,4,4,6,6,5,1,4,1,1,7,6,6,15,0,7,2,1,2,7,1,1,1,1,1,1,1,1,1,1,2,0,0,5,7,1
20,1,1,1,7,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,3,60,1,60,1,1,1,1,0,1,1,1,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,1,1,6,6,7,2,5,1,1,3,5,5,6,8,1,6,1,1,6,3,1,1,1,1,1,1,1,1,0,1,2,0,0,9,7,1
20,1,1,1,7,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,20,1,50,1,0,0,0,0,1,0,1,1,1,7,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,7,1,1,0,0,0,0,0,1,1,6,6,6,2,1,3,3,1,2,3,6,10,1,6,1,1,6,8,1,1,1,1,1,1,1,1,0,1,3,0,0,4,7,1
30,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,3,0,0,0,1,1,1,0,0,0,1,0,1,2,30,1,60,0,1,0,0,0,0,0,0,1,0,7,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,7,1,0,0,0,0,0,0,1,5,5,1,1,6,5,1,1,1,3,6,6,13,1,6,2,1,1,5,1,3,0,0,1,1,0,0,1,1,1,1,0,3,9,1
17,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,3,0,0,0,1,0,0,1,0,0,1,1,1,2,150,1,200,1,0,0,0,0,0,0,1,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,7,0,1,0,0,0,0,0,1,5,1,1,5,6,5,5,1,1,1,1,7,18,1,2,1,1,6,4,1,3,1,1,1,1,0,0,0,0,1,1,0,8,9,1
28,1,0,1,7,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,3,2,250,1,150,1,1,0,1,1,1,0,1,1,0,7,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,7,1,1,0,0,0,0,0,1,3,6,6,1,1,5,5,1,1,2,1,5,10,0,7,1,1,1,7,1,2,1,0,1,0,1,0,0,1,1,0,0,5,9,1
29,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,2,1,200,2,120,1,0,0,0,0,1,0,1,1,0,7,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,7,1,1,0,0,0,0,0,1,1,1,5,5,5,6,3,3,1,1,1,6,12,1,6,1,1,1,7,1,5,1,1,1,1,1,1,1,1,5,1,1,5,2,1
28,1,0,1,7,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,50,1,30,1,1,0,1,0,1,0,1,1,1,7,1,1,0,0,1,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,7,0,1,0,0,0,1,1,1,1,1,5,5,5,5,1,1,1,6,1,1,14,1,3,1,1,3,3,1,3,1,1,1,1,0,1,0,1,2,0,0,4,2,1
66,1,0,1,6,0,0,0,1,1,1,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,0,1,0,2,1,110,1,70,1,1,0,0,1,0,0,1,1,0,7,0,0,0,1,1,1,1,1,0,0,0,1,3,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,1,5,5,5,1,3,1,1,1,5,34,1,6,3,1,8,6,4,3,1,1,1,1,1,1,0,0,1,0,1,1,3,2
18,1,1,1,7,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,3,60,1,95,1,1,0,0,0,1,0,0,1,0,7,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,6,6,6,6,6,6,1,1,1,1,1,6,8,1,3,1,1,6,3,1,1,1,1,1,1,1,1,0,1,3,0,0,7,3,2
16,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,1,1,1,1,0,1,0,1,2,20,1,50,1,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,4,1,1,1,0,1,0,1,1,1,1,6,1,1,1,3,2,4,5,6,6,11,0,2,1,1,6,2,4,1,1,1,1,0,0,0,0,1,1,0,0,3,3,2
36,1,0,1,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,60,1,30,1,1,0,1,0,1,0,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,5,19,0,7,2,1,4,7,1,4,1,1,1,0,0,1,0,1,2,1,0,5,3,3
38,1,0,1,6,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,3,90,1,20,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,1,1,1,1,1,2,1,2,27,1,7,2,1,2,7,1,3,1,1,1,0,0,1,0,1,1,1,0,4,3,3
20,1,0,0,3,0,0,0,1,1,1,0,1,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,1,0,1,1,30,1,150,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,5,2,1,5,15,1,6,1,1,6,6,2,2,1,1,1,0,0,1,0,0,1,0,0,4,3,3
40,1,0,1,6,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,2,3,190,1,100,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,1,4,1,5,1,1,5,1,3,7,7,7,5,16,1,8,2,1,1,8,1,3,1,1,1,0,0,1,0,0,2,0,0,5,3,3
21,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,120,1,50,0,1,0,0,0,0,0,1,1,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,7,1,1,0,0,1,0,0,1,1,5,5,6,1,5,1,5,5,2,5,6,9,0,6,1,1,6,8,1,6,1,1,1,1,1,1,1,1,1,1,0,4,3,1
24,1,1,1,7,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,2,3,145,1,150,1,1,0,0,0,0,1,1,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,7,0,1,1,1,1,1,0,1,1,6,1,6,6,6,1,1,1,6,4,6,11,1,6,1,1,6,4,1,3,1,1,1,0,1,1,0,1,3,0,0,4,3,1
20,1,0,1,7,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,190,1,45,1,1,0,0,1,0,1,0,1,0,7,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,7,0,1,1,0,1,0,1,1,1,1,5,1,1,1,1,2,2,2,2,2,9,1,6,1,1,6,3,1,4,1,1,1,1,0,1,1,1,2,1,0,4,3,1
25,1,1,1,7,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,75,1,40,1,0,1,0,0,1,1,1,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,7,0,0,0,0,0,0,0,0,1,3,5,6,1,1,2,3,1,5,2,3,14,1,6,1,3,6,7,1,3,1,1,1,1,1,1,1,1,2,0,0,8,3,1
38,1,1,0,6,1,0,0,0,0,1,1,0,0,1,1,0,1,3,0,0,0,1,1,0,0,0,0,1,0,2,3,110,1,55,1,0,0,1,0,0,0,0,1,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,2,1,1,6,3,2,1,3,1,7,3,6,27,0,6,1,1,1,3,2,2,1,1,1,0,0,1,1,1,1,0,0,5,3,1
51,1,1,1,6,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,2,1,225,1,55,1,1,0,0,1,1,0,0,0,1,7,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,7,0,0,0,0,0,0,0,1,1,1,5,7,3,2,1,3,2,5,2,3,39,1,7,1,1,3,7,1,2,1,1,1,1,1,1,1,0,3,1,0,2,3,1
